,Filename,Sequences,Method,Codons,LRT p-value,cAIC,omega_3,proportion_3,DH_Rate,TH_Rate,TH_Rate_SI,num_ER_Sites,omega3_setting,SRV_setting
8514,CV3o6_300_replicate.8,31,BUSTEDS-MH,300,7.970283877334339e-10,14910.04560215642,6.048568918623431,0.03181967623808479,0.0,0.0,0.0,47.0,6.0,3.018230747
8515,CV3o6_300_replicate.80,31,BUSTEDS-MH,300,5.647176954393096e-07,14140.26569096043,3.76356446585648,0.04539117926991063,0.0,0.0,13.23814047155795,38.0,6.0,3.018230747
8516,CV3o6_300_replicate.81,31,BUSTEDS-MH,300,3.911056877803354e-06,14565.92292911193,5.17804635922676,0.03462744245236071,0.03098142919502599,0.0,0.0,35.0,6.0,3.018230747
8517,CV3o6_300_replicate.82,31,BUSTEDS-MH,300,3.604414807706346e-05,15334.43834448715,3.659246274112419,0.05872950016976614,0.04186998815483218,0.0,0.0,38.0,6.0,3.018230747
8518,CV3o6_300_replicate.83,31,BUSTEDS-MH,300,0.001535540820485126,15432.37572535784,2.5009573026017,0.06499756153988781,0.130656256923449,0.249110270449602,0.0,10.0,6.0,3.018230747
8519,CV3o6_300_replicate.84,31,BUSTEDS-MH,300,1.046380508906708e-07,15761.34201064649,3.049095281673874,0.08475220266503727,0.060854969657162,0.0,0.0,40.0,6.0,3.018230747
8520,CV3o6_300_replicate.85,31,BUSTEDS-MH,300,9.86565495963987e-10,15739.86066946689,4.379425154840244,0.0462320891458439,0.0,0.141275648425539,0.0,44.0,6.0,3.018230747
8521,CV3o6_300_replicate.86,31,BUSTEDS-MH,300,1.068280974791946e-07,15678.21847600848,3.116330332216988,0.066101456399821,0.0,0.109492073265296,0.0,36.0,6.0,3.018230747
8522,CV3o6_300_replicate.87,31,BUSTEDS-MH,300,6.578071420904053e-14,15240.52934680732,4.937372483774586,0.04802288906956323,0.0,0.0,0.0,60.0,6.0,3.018230747
8523,CV3o6_300_replicate.88,31,BUSTEDS-MH,300,1.75876914920714e-07,14475.64127742488,3.84301419147856,0.05127896006553132,0.0,0.0,0.0,37.0,6.0,3.018230747
8524,CV3o6_300_replicate.89,31,BUSTEDS-MH,300,6.133832986532362e-07,15416.92332927383,5.276118073557909,0.031329616636816,0.07669559314307642,0.0,0.0,36.0,6.0,3.018230747
8525,CV3o6_300_replicate.9,31,BUSTEDS-MH,300,8.537839840172534e-06,15164.30378386929,2.925528936602802,0.06750533114284533,0.0,0.05197188730955806,0.0,24.0,6.0,3.018230747
8526,CV3o6_300_replicate.90,31,BUSTEDS-MH,300,3.623075450209789e-07,14258.57717366616,2.666291289599485,0.07170971410760342,0.00349936470690251,0.0,0.0,24.0,6.0,3.018230747
8527,CV3o6_300_replicate.91,31,BUSTEDS-MH,300,3.174286880569532e-07,14941.50442013487,3.998225191374797,0.04978540857978479,0.0,0.0,0.0,43.0,6.0,3.018230747
8528,CV3o6_300_replicate.92,31,BUSTEDS-MH,300,3.205989601573478e-08,15347.02340298843,5.177985906856139,0.03385597356360164,0.0,0.0,0.0,35.0,6.0,3.018230747
8529,CV3o6_300_replicate.93,31,BUSTEDS-MH,300,2.444354276048832e-05,15418.38434141408,2.666844309321736,0.0791265021492406,0.1786052415314106,0.1931322106262351,0.0,20.0,6.0,3.018230747
8530,CV3o6_300_replicate.94,31,BUSTEDS-MH,300,1.261514366301952e-07,15087.02525478401,3.735762724381519,0.05489107363704427,0.0,0.0,0.0,33.0,6.0,3.018230747
8531,CV3o6_300_replicate.95,31,BUSTEDS-MH,300,1.164382683527254e-05,14907.29910350185,3.949461091171917,0.03750866941523777,0.0,0.0,4.954409276162176,22.0,6.0,3.018230747
8532,CV3o6_300_replicate.96,31,BUSTEDS-MH,300,1.5831250466114e-07,14545.4940384819,5.117178175673591,0.03779245942508399,0.0,0.0,0.0,43.0,6.0,3.018230747
8533,CV3o6_300_replicate.97,31,BUSTEDS-MH,300,0.0003745609290661256,15359.3270526525,3.885396333044416,0.03501796976889572,0.0,0.0,4.642511215132366,13.0,6.0,3.018230747
8534,CV3o6_300_replicate.98,31,BUSTEDS-MH,300,9.259765665348141e-08,14816.13089119123,3.333968107624991,0.05737696477237251,0.0,0.0,0.0,40.0,6.0,3.018230747
8535,CV3o6_300_replicate.99,31,BUSTEDS-MH,300,2.684846184264345e-08,15041.32803157706,11.22124728440518,0.01560992035283808,0.0,0.0,0.0,28.0,6.0,3.018230747
8536,CV3o6_5000_replicate.1,31,BUSTEDS-MH,5000,0.0,250781.7102123566,4.956894353663595,0.03768985544923301,0.007027345289571892,0.0733604744415854,0.03445803658484994,678.0,6.0,3.018230747
8537,CV3o6_5000_replicate.10,31,BUSTEDS-MH,5000,0.0,251811.8056344402,5.690207791514992,0.03093445775012158,0.005624461481807445,0.0,0.0,612.0,6.0,3.018230747
8538,CV3o6_5000_replicate.100,31,BUSTEDS-MH,5000,0.0,251461.5873671968,4.96092494361272,0.03771773044488173,0.007736230875043477,0.0,0.0,622.0,6.0,3.018230747
8539,CV3o6_5000_replicate.11,31,BUSTEDS-MH,5000,0.0,251795.6107571544,5.137419584918308,0.03672469449335059,0.0,0.0,0.0,645.0,6.0,3.018230747
8540,CV3o6_5000_replicate.12,31,BUSTEDS-MH,5000,0.0,249764.7011263848,5.287261273359235,0.03558002703549686,0.0,0.0,0.0,657.0,6.0,3.018230747
8541,CV3o6_5000_replicate.13,31,BUSTEDS-MH,5000,0.0,254181.1447379332,5.184632516635339,0.03490182026174168,0.0,0.04424459721446405,0.3505365626801542,654.0,6.0,3.018230747
8542,CV3o6_5000_replicate.14,31,BUSTEDS-MH,5000,0.0,253927.4178550653,5.271764303604806,0.03755460990762077,0.002022048162232776,0.0,0.0,690.0,6.0,3.018230747
8543,CV3o6_5000_replicate.15,31,BUSTEDS-MH,5000,0.0,252914.997098416,3.692861081978227,0.05412657417001684,0.02148379041671927,0.1060206792593439,0.7925593959383129,597.0,6.0,3.018230747
8544,CV3o6_5000_replicate.16,31,BUSTEDS-MH,5000,0.0,251060.727888379,5.254260254771991,0.03514862347844169,0.0,0.0,0.0,664.0,6.0,3.018230747
8545,CV3o6_5000_replicate.17,31,BUSTEDS-MH,5000,0.0,255258.0136551379,4.982004088198931,0.03707772082912301,0.0217666007914018,0.03134584982561741,0.0,586.0,6.0,3.018230747
8546,CV3o6_5000_replicate.18,31,BUSTEDS-MH,5000,0.0,250385.4131792455,3.245026216671736,0.0576173738812564,0.002651707695194444,0.1437355583172728,1.061846434365939,518.0,6.0,3.018230747
8547,CV3o6_5000_replicate.19,31,BUSTEDS-MH,5000,0.0,251807.5597458184,5.631985112666769,0.03358392595098405,0.0,0.0,0.0,659.0,6.0,3.018230747
8548,CV3o6_5000_replicate.2,31,BUSTEDS-MH,5000,0.0,250788.3598991436,5.893632587939317,0.03121966908007569,0.0,0.0,0.8710346335707505,661.0,6.0,3.018230747
8549,CV3o6_5000_replicate.20,31,BUSTEDS-MH,5000,0.0,248516.5754882416,5.315388016218696,0.03678797032700862,0.007100947340951035,0.0,0.0,683.0,6.0,3.018230747
8550,CV3o6_5000_replicate.21,31,BUSTEDS-MH,5000,0.0,251479.3923666853,5.195641063788994,0.0371746640366509,0.0,0.0,0.0,719.0,6.0,3.018230747
8551,CV3o6_5000_replicate.22,31,BUSTEDS-MH,5000,0.0,254808.6281522206,5.749849586101343,0.03181137335435206,0.0,0.0,0.0,643.0,6.0,3.018230747
8552,CV3o6_5000_replicate.23,31,BUSTEDS-MH,5000,0.0,247461.3765911062,5.781773162185099,0.0311186108555654,0.01005686424599185,0.01657756043162141,0.6124170510183857,638.0,6.0,3.018230747
8553,CV3o6_5000_replicate.24,31,BUSTEDS-MH,5000,0.0,251870.4402394132,5.312494398649532,0.03637751785779792,0.0,0.01096064787518285,0.0,683.0,6.0,3.018230747
8554,CV3o6_5000_replicate.25,31,BUSTEDS-MH,5000,0.0,249120.0159618279,4.962861606648213,0.03783143364827965,0.0,0.0,0.0,690.0,6.0,3.018230747
8555,CV3o6_5000_replicate.26,31,BUSTEDS-MH,5000,0.0,251556.3624965452,5.444441717120429,0.03577895879868349,0.0,0.0,0.0,715.0,6.0,3.018230747
8556,CV3o6_5000_replicate.27,31,BUSTEDS-MH,5000,0.0,249745.4688465651,5.501331694041867,0.03164075650934759,0.006224017741218488,0.01139592152141647,0.0,621.0,6.0,3.018230747
8557,CV3o6_5000_replicate.28,31,BUSTEDS-MH,5000,0.0,250686.9312845601,6.055567530344936,0.02831217240304854,0.0009218396425617726,0.0248945806855156,0.0,584.0,6.0,3.018230747
8558,CV3o6_5000_replicate.29,31,BUSTEDS-MH,5000,0.0,253286.9267896783,3.279398504753009,0.05795705793641067,0.03641405677321097,0.05371237106062498,0.06534342988963573,477.0,6.0,3.018230747
8559,CV3o6_5000_replicate.3,31,BUSTEDS-MH,5000,0.0,252918.0415092761,5.076121973867134,0.03741325657024199,0.01599881841199503,0.01697440584515496,1.383380348688195,676.0,6.0,3.018230747
8560,CV3o6_5000_replicate.30,31,BUSTEDS-MH,5000,0.0,254294.8957701417,5.379784454534957,0.03481240463367453,0.0,0.0,0.0,672.0,6.0,3.018230747
8561,CV3o6_5000_replicate.31,31,BUSTEDS-MH,5000,0.0,252189.6593269669,5.665583814871306,0.03380475727163145,0.006181890090234247,0.0,0.1617077788817607,664.0,6.0,3.018230747
8562,CV3o6_5000_replicate.32,31,BUSTEDS-MH,5000,0.0,249226.3770650447,4.62974899376022,0.04043983571480517,0.01063021550147365,0.0,0.08371467530391521,639.0,6.0,3.018230747
8563,CV3o6_5000_replicate.33,31,BUSTEDS-MH,5000,0.0,248540.8079926664,4.659536952649236,0.04032273706329439,0.02393482640864456,0.0,0.0,631.0,6.0,3.018230747
8564,CV3o6_5000_replicate.34,31,BUSTEDS-MH,5000,0.0,255260.7308860503,6.782371548808575,0.02715663071650516,0.0,0.0,0.5989342727138431,613.0,6.0,3.018230747
8565,CV3o6_5000_replicate.35,31,BUSTEDS-MH,5000,0.0,255784.5032934008,4.809832671605592,0.03897382101290522,0.02115160769012914,0.0,0.5025651947671859,638.0,6.0,3.018230747
8566,CV3o6_5000_replicate.36,31,BUSTEDS-MH,5000,0.0,250642.214569549,5.519603844325142,0.0331223035004679,0.01394004277322133,0.04587953690355207,0.3440780835844253,605.0,6.0,3.018230747
8567,CV3o6_5000_replicate.37,31,BUSTEDS-MH,5000,0.0,250142.2982457832,5.173837007860174,0.03566811559451843,0.0,0.05337436551024882,0.0,654.0,6.0,3.018230747
8568,CV3o6_5000_replicate.38,31,BUSTEDS-MH,5000,0.0,251338.9362267292,6.540346060827808,0.02642696686965003,0.0,0.0,0.0,550.0,6.0,3.018230747
8569,CV3o6_5000_replicate.39,31,BUSTEDS-MH,5000,0.0,252169.6390004526,5.839183883618507,0.03104717735170236,0.02272007397929994,0.07733651023544857,0.0,607.0,6.0,3.018230747
8570,CV3o6_5000_replicate.4,31,BUSTEDS-MH,5000,0.0,252555.3849956527,5.988377338847049,0.02905038509202379,0.003353620635713909,0.0,1.063637430191257,604.0,6.0,3.018230747
8571,CV3o6_5000_replicate.40,31,BUSTEDS-MH,5000,0.0,254606.8274294296,5.71848933134358,0.03315955688627845,0.0005689955818950544,0.03401615532307843,0.0,650.0,6.0,3.018230747
8572,CV3o6_5000_replicate.41,31,BUSTEDS-MH,5000,0.0,251511.8198061583,5.34780971435142,0.03216223411769163,0.02739456411549949,0.03548375385201952,0.0,586.0,6.0,3.018230747
8573,CV3o6_5000_replicate.42,31,BUSTEDS-MH,5000,0.0,254831.2715760542,3.562325883719313,0.05523505431575196,0.02465636085684562,0.0,0.0,622.0,6.0,3.018230747
8574,CV3o6_5000_replicate.43,31,BUSTEDS-MH,5000,0.0,249573.3610484164,6.29470177173209,0.02919923296718893,0.0,0.0,0.0,643.0,6.0,3.018230747
8575,CV3o6_5000_replicate.44,31,BUSTEDS-MH,5000,0.0,255541.5737909948,4.456587021410046,0.03784090645780937,0.04719069542048651,0.03830432118656267,0.5532396273856692,487.0,6.0,3.018230747
8576,CV3o6_5000_replicate.45,31,BUSTEDS-MH,5000,0.0,252046.7296437708,6.451090978501663,0.02720625627085186,0.0,0.01285586548581715,0.0,601.0,6.0,3.018230747
8577,CV3o6_5000_replicate.46,31,BUSTEDS-MH,5000,0.0,255262.176336669,3.547756274384349,0.05475082176471588,0.03989072630103874,0.005381976643925968,0.0,557.0,6.0,3.018230747
8578,CV3o6_5000_replicate.47,31,BUSTEDS-MH,5000,0.0,251931.8181054044,4.855264596272478,0.03785946050188132,0.008092911120329236,0.01046415587686954,0.0,642.0,6.0,3.018230747
8579,CV3o6_5000_replicate.48,31,BUSTEDS-MH,5000,0.0,250174.2139606968,5.114530740237747,0.03799680197640914,0.0,0.04678858200336066,0.0,704.0,6.0,3.018230747
8580,CV3o6_5000_replicate.49,31,BUSTEDS-MH,5000,0.0,252409.0651569517,4.845848010000114,0.03878914371203156,0.0,0.02018766040931972,0.3473678450121704,618.0,6.0,3.018230747
8581,CV3o6_5000_replicate.5,31,BUSTEDS-MH,5000,0.0,254356.5956725883,3.41710260654632,0.05469818662703482,0.05674220538165597,0.01296154198333071,0.0,520.0,6.0,3.018230747
8582,CV3o6_5000_replicate.50,31,BUSTEDS-MH,5000,0.0,253382.2111422557,5.316774199241685,0.03617988557843979,0.002331761802037734,0.0,0.0,652.0,6.0,3.018230747
8583,CV3o6_5000_replicate.51,31,BUSTEDS-MH,5000,0.0,250078.8114956043,6.04393861512737,0.03020020617505064,0.0,0.0,0.0,639.0,6.0,3.018230747
8584,CV3o6_5000_replicate.52,31,BUSTEDS-MH,5000,0.0,251188.5856955199,3.37275508908085,0.05464857768946223,0.03447411754836082,0.001774244864338186,0.0,518.0,6.0,3.018230747
8585,CV3o6_5000_replicate.53,31,BUSTEDS-MH,5000,0.0,250503.3819557182,5.523213974636815,0.03416233074565731,0.0,0.03043743403684852,0.03604553487399795,685.0,6.0,3.018230747
8586,CV3o6_5000_replicate.54,31,BUSTEDS-MH,5000,0.0,252637.9157065124,5.945208835821866,0.03049451180883022,0.0,0.0,0.0,603.0,6.0,3.018230747
8587,CV3o6_5000_replicate.55,31,BUSTEDS-MH,5000,0.0,255248.6318626701,4.878097057854114,0.0400958426290253,0.0,0.05340287845405291,0.0,681.0,6.0,3.018230747
8588,CV3o6_5000_replicate.56,31,BUSTEDS-MH,5000,0.0,250304.4792908283,5.509433390143911,0.03550473880432176,0.0,0.0,0.0,704.0,6.0,3.018230747
8589,CV3o6_5000_replicate.57,31,BUSTEDS-MH,5000,0.0,251732.0030432671,5.382295296917574,0.0352174932148859,0.0,0.0,0.0,700.0,6.0,3.018230747
8590,CV3o6_5000_replicate.58,31,BUSTEDS-MH,5000,0.0,251270.3286139923,4.047023547225026,0.05087897513340597,0.02293849977829146,0.0,0.0,725.0,6.0,3.018230747
8591,CV3o6_5000_replicate.59,31,BUSTEDS-MH,5000,0.0,251827.4191330483,5.976895660642107,0.03034549275560248,0.02479112834254402,0.0,0.4971747104606309,634.0,6.0,3.018230747
8592,CV3o6_5000_replicate.6,31,BUSTEDS-MH,5000,0.0,251302.8601334633,5.141065943686966,0.03577881142685222,0.01545365789164418,0.04959534698323709,0.0,636.0,6.0,3.018230747
8593,CV3o6_5000_replicate.60,31,BUSTEDS-MH,5000,0.0,254730.9533223385,5.032054359453713,0.03908799949682958,0.0,0.05444145617678241,0.0,692.0,6.0,3.018230747
8594,CV3o6_5000_replicate.61,31,BUSTEDS-MH,5000,0.0,253815.1487609203,5.358258956192602,0.03178579970536445,0.008172700926327029,0.0,0.0,526.0,6.0,3.018230747
8595,CV3o6_5000_replicate.62,31,BUSTEDS-MH,5000,0.0,250958.8360008632,5.430014433866105,0.03349666657237571,0.0,0.002860224855259436,0.0,648.0,6.0,3.018230747
8596,CV3o6_5000_replicate.63,31,BUSTEDS-MH,5000,0.0,253420.8397566502,5.158376142129898,0.03462313049527909,0.01940807304606997,0.0,0.358821796840271,594.0,6.0,3.018230747
8597,CV3o6_5000_replicate.64,31,BUSTEDS-MH,5000,0.0,250927.3976614857,5.438885759989533,0.03300766781488235,0.01572822908284841,0.0425853397553836,0.0,657.0,6.0,3.018230747
8598,CV3o6_5000_replicate.65,31,BUSTEDS-MH,5000,0.0,249419.525064996,3.793841070181273,0.05083743475754091,0.03648544637580153,0.06486977322180298,0.5160358678609387,609.0,6.0,3.018230747
8599,CV3o6_5000_replicate.66,31,BUSTEDS-MH,5000,0.0,252579.0394414871,5.132442170722103,0.03560760999900815,0.0,0.0,0.0,613.0,6.0,3.018230747
8600,CV3o6_5000_replicate.67,31,BUSTEDS-MH,5000,0.0,253575.6131753192,5.141789803536395,0.03264042758125091,0.0,0.0,0.0,557.0,6.0,3.018230747
8601,CV3o6_5000_replicate.68,31,BUSTEDS-MH,5000,0.0,250727.6267987697,5.617527931043356,0.03211302871586119,0.005386259240031465,0.02818581599595727,0.0,632.0,6.0,3.018230747
8602,CV3o6_5000_replicate.69,31,BUSTEDS-MH,5000,0.0,250756.957110434,5.187364054760235,0.03467799094429931,0.01679292470005778,0.0,0.0,608.0,6.0,3.018230747
8603,CV3o6_5000_replicate.7,31,BUSTEDS-MH,5000,0.0,251311.442892449,5.512184624233039,0.03428091084218775,0.0,0.05455088893409778,0.0,661.0,6.0,3.018230747
8604,CV3o6_5000_replicate.70,31,BUSTEDS-MH,5000,0.0,252678.9292863079,5.883154164766781,0.02934380210726502,0.0,0.0,0.0,561.0,6.0,3.018230747
8605,CV3o6_5000_replicate.71,31,BUSTEDS-MH,5000,0.0,252188.7338946749,5.327582875722953,0.03404198958942179,0.0,0.008616039614758918,0.0,616.0,6.0,3.018230747
8606,CV3o6_5000_replicate.72,31,BUSTEDS-MH,5000,0.0,255321.7165890174,5.972165570620549,0.02970296312976119,0.01602786723329731,0.0,0.0,590.0,6.0,3.018230747
8607,CV3o6_5000_replicate.73,31,BUSTEDS-MH,5000,0.0,248657.6257878064,5.112953419416359,0.03542095670329906,0.0,0.0,0.0,621.0,6.0,3.018230747
8608,CV3o6_5000_replicate.74,31,BUSTEDS-MH,5000,0.0,252021.3841107225,3.690515052995583,0.05152694693687921,0.01525514128335949,0.06549271702690192,0.0,602.0,6.0,3.018230747
8609,CV3o6_5000_replicate.75,31,BUSTEDS-MH,5000,0.0,254992.9611858304,3.585128358278001,0.05032003352126855,0.04837351343942328,0.06508248725722252,0.0,519.0,6.0,3.018230747
8610,CV3o6_5000_replicate.76,31,BUSTEDS-MH,5000,0.0,254391.5575513262,6.111670964412794,0.02852155850034377,0.0,0.0,0.0,575.0,6.0,3.018230747
8611,CV3o6_5000_replicate.77,31,BUSTEDS-MH,5000,0.0,254034.2279488971,6.6836495128927,0.02569693954379727,0.0,0.06993836587891107,2.221024696806301,561.0,6.0,3.018230747
8612,CV3o6_5000_replicate.78,31,BUSTEDS-MH,5000,0.0,249638.0592356425,4.904809547941731,0.03966547700482149,0.00892848852954285,0.0,0.0,713.0,6.0,3.018230747
8613,CV3o6_5000_replicate.79,31,BUSTEDS-MH,5000,0.0,252520.8088668606,4.562393574198559,0.04033470033929767,0.01280100359109425,0.0,0.0,642.0,6.0,3.018230747
8614,CV3o6_5000_replicate.8,31,BUSTEDS-MH,5000,0.0,254742.8743580873,5.767040541835586,0.02938342880727833,0.03153082983201399,0.0,0.0,477.0,6.0,3.018230747
8615,CV3o6_5000_replicate.80,31,BUSTEDS-MH,5000,0.0,255066.5892877516,4.649509378987482,0.04053407900762076,0.02301742611262441,0.02570007217954046,0.0,646.0,6.0,3.018230747
8616,CV3o6_5000_replicate.81,31,BUSTEDS-MH,5000,0.0,254721.4787150361,3.342420338036815,0.05912856249711289,0.04840201072428934,0.0,0.07216291229242694,549.0,6.0,3.018230747
8617,CV3o6_5000_replicate.82,31,BUSTEDS-MH,5000,0.0,251474.1072391017,5.307607013465841,0.03460742811453801,0.0,0.0,0.0,650.0,6.0,3.018230747
8618,CV3o6_5000_replicate.83,31,BUSTEDS-MH,5000,0.0,254158.4328631196,5.122262030395389,0.03692876047865874,0.0,0.01665990382066472,0.0,659.0,6.0,3.018230747
8619,CV3o6_5000_replicate.84,31,BUSTEDS-MH,5000,0.0,251419.4216516689,5.247353719331745,0.03397289796590535,0.0,0.07276591565722988,0.6898575753081796,616.0,6.0,3.018230747
8620,CV3o6_5000_replicate.85,31,BUSTEDS-MH,5000,0.0,251367.3610069994,4.143887866698909,0.04669782137582357,0.04877066874763144,0.05936999293952629,1.024965736216354,633.0,6.0,3.018230747
8621,CV3o6_5000_replicate.86,31,BUSTEDS-MH,5000,0.0,250742.9632455806,4.999141591759498,0.03676994953099072,0.01856383608977571,0.0,0.0,588.0,6.0,3.018230747
8622,CV3o6_5000_replicate.87,31,BUSTEDS-MH,5000,0.0,250928.502204062,5.70075516923411,0.03063053759833301,0.0,0.0,0.0,618.0,6.0,3.018230747
8623,CV3o6_5000_replicate.88,31,BUSTEDS-MH,5000,0.0,252161.4760518244,6.20554035626431,0.02817036706648575,0.0,0.0,0.0,569.0,6.0,3.018230747
8624,CV3o6_5000_replicate.89,31,BUSTEDS-MH,5000,0.0,251417.3874069526,6.106767551758169,0.02908330301651463,0.0,0.0835887720325979,0.4629393875576759,602.0,6.0,3.018230747
8625,CV3o6_5000_replicate.9,31,BUSTEDS-MH,5000,0.0,249609.9089909442,5.597896629855687,0.03471922687036189,0.004140848498319243,0.0,0.4968588436039497,744.0,6.0,3.018230747
8626,CV3o6_5000_replicate.90,31,BUSTEDS-MH,5000,0.0,253837.5213707382,6.905333034844846,0.02503760184724231,0.005994893756484231,0.0,1.262966108067522,551.0,6.0,3.018230747
8627,CV3o6_5000_replicate.91,31,BUSTEDS-MH,5000,0.0,253789.1678332535,6.018896342875571,0.03049312038816175,0.0,0.0,0.0,606.0,6.0,3.018230747
8628,CV3o6_5000_replicate.92,31,BUSTEDS-MH,5000,0.0,253054.0773623018,5.562803889975684,0.03341188260632625,0.0,0.0,1.518710659129969,649.0,6.0,3.018230747
8629,CV3o6_5000_replicate.93,31,BUSTEDS-MH,5000,0.0,252654.446830669,5.521475979445744,0.03383329116944819,0.0,0.0,1.729839270877762,629.0,6.0,3.018230747
8630,CV3o6_5000_replicate.94,31,BUSTEDS-MH,5000,0.0,251403.9474488578,5.51996820382986,0.0309706288637074,0.01487373848695441,0.0,0.0,603.0,6.0,3.018230747
8631,CV3o6_5000_replicate.95,31,BUSTEDS-MH,5000,0.0,252379.2948764632,5.165342765682333,0.03649673988733893,0.0192063421179363,0.0,0.4226611759915221,670.0,6.0,3.018230747
8632,CV3o6_5000_replicate.96,31,BUSTEDS-MH,5000,0.0,250566.8135452113,5.934285069678271,0.0321223059085716,0.009464058204186944,0.0188501008737064,0.0530269502193888,651.0,6.0,3.018230747
8633,CV3o6_5000_replicate.97,31,BUSTEDS-MH,5000,0.0,257093.2031898097,3.258934353862061,0.05758505461735389,0.05525313378059532,0.059762623807649,0.5333043736947831,447.0,6.0,3.018230747
8634,CV3o6_5000_replicate.98,31,BUSTEDS-MH,5000,0.0,252708.7943816411,5.14672469728497,0.03490433445475796,0.01560757606429676,0.006987463297892219,1.019565958453383,610.0,6.0,3.018230747
8635,CV3o6_5000_replicate.99,31,BUSTEDS-MH,5000,0.0,248531.3917831387,3.328056057250367,0.05809449528705261,0.04822632576250362,0.0,0.0,525.0,6.0,3.018230747
8636,CV3o6_500_replicate.1,31,BUSTEDS-MH,500,1.183237396951142e-10,24919.12467507913,4.426653698478026,0.03732232941353537,0.0,0.0,0.0,56.0,6.0,3.018230747
8637,CV3o6_500_replicate.10,31,BUSTEDS-MH,500,3.05311331771918e-15,25332.62644276845,6.575268132850028,0.02869584752112137,0.0156431521814085,0.0,0.0,73.0,6.0,3.018230747
8638,CV3o6_500_replicate.100,31,BUSTEDS-MH,500,7.804390467214262e-11,26028.79350829222,4.330751875519999,0.03871478418820795,0.0,0.0,0.0,58.0,6.0,3.018230747
8639,CV3o6_500_replicate.11,31,BUSTEDS-MH,500,6.97120948744967e-07,24611.61185930851,3.015059615079157,0.0651684546703224,0.07537134510929873,0.0,2.865869860881772,44.0,6.0,3.018230747
8640,CV3o6_500_replicate.12,31,BUSTEDS-MH,500,4.36778391232906e-12,25888.52692773381,4.684625090029047,0.03509379007381266,0.0,0.0,1.90544440664985,54.0,6.0,3.018230747
8641,CV3o6_500_replicate.13,31,BUSTEDS-MH,500,1.648237102358507e-12,25727.40078074615,3.408099635264227,0.05598816877407158,0.0,0.0,0.0,57.0,6.0,3.018230747
8642,CV3o6_500_replicate.14,31,BUSTEDS-MH,500,1.387778780781446e-15,25863.61498684299,6.784767822358926,0.02602237639466309,0.0,0.0,0.0,64.0,6.0,3.018230747
8643,CV3o6_500_replicate.15,31,BUSTEDS-MH,500,4.380773521717174e-12,24349.03402541589,5.684731999613359,0.02715407548954906,0.0,0.0,0.0,52.0,6.0,3.018230747
8644,CV3o6_500_replicate.16,31,BUSTEDS-MH,500,2.595342217248664e-07,24094.92748215216,3.379504592548726,0.05212227141008142,0.09837595268737094,0.0,0.0,45.0,6.0,3.018230747
8645,CV3o6_500_replicate.17,31,BUSTEDS-MH,500,5.335509811743577e-12,24913.77390168261,5.05955359199324,0.03221363423823524,0.0,0.0,0.0,52.0,6.0,3.018230747
8646,CV3o6_500_replicate.18,31,BUSTEDS-MH,500,3.058447939352504e-11,25612.53498633542,4.116541134746903,0.0481333377731981,0.0,0.1144022685058916,1.80102311381252,68.0,6.0,3.018230747
8647,CV3o6_500_replicate.19,31,BUSTEDS-MH,500,8.932590778165661e-10,25718.73843246272,4.609598612083278,0.03615235926324292,0.01704034716908034,0.04091566167716737,0.0,60.0,6.0,3.018230747
8648,CV3o6_500_replicate.2,31,BUSTEDS-MH,500,1.906647451033194e-09,24231.44358835185,4.187086425178914,0.04179078777859703,0.009408516992130961,0.0,0.0,44.0,6.0,3.018230747
8649,CV3o6_500_replicate.20,31,BUSTEDS-MH,500,1.874527588707764e-09,25529.13000351012,3.713132630512069,0.04946403016615693,0.0,0.3983682265286309,5.590820845854253,61.0,6.0,3.018230747
8650,CV3o6_500_replicate.21,31,BUSTEDS-MH,500,0.0,26376.36819955865,6.692932983311024,0.02895072359141527,0.0,0.0,0.0,66.0,6.0,3.018230747
8651,CV3o6_500_replicate.22,31,BUSTEDS-MH,500,4.805247866279672e-10,24835.28471295613,5.077532704489863,0.03855471371654607,0.0,0.0,0.0,76.0,6.0,3.018230747
8652,CV3o6_500_replicate.23,31,BUSTEDS-MH,500,5.804245972740318e-13,26014.37144790545,4.967910918592393,0.03764848266117568,0.0,0.3130568668103702,0.0,60.0,6.0,3.018230747
8653,CV3o6_500_replicate.24,31,BUSTEDS-MH,500,2.221056671913857e-12,25143.13215015671,4.490396170666212,0.0369877613455892,0.0,0.06818779037270103,0.0,53.0,6.0,3.018230747
8654,CV3o6_500_replicate.25,31,BUSTEDS-MH,500,1.830393720481105e-07,25121.27323910555,3.1520289486449,0.05507269075784416,0.02556223218340044,0.0,0.0,32.0,6.0,3.018230747
8655,CV3o6_500_replicate.26,31,BUSTEDS-MH,500,2.337869364760214e-05,25102.16685847734,2.476633459378571,0.06494543353300598,0.1017656340572582,0.1842654972817807,0.0,19.0,6.0,3.018230747
8656,CV3o6_500_replicate.27,31,BUSTEDS-MH,500,8.054090727682706e-11,25806.23347719478,3.574089076096081,0.06113289468719844,0.01894767193034005,0.0,0.0,63.0,6.0,3.018230747
8657,CV3o6_500_replicate.28,31,BUSTEDS-MH,500,3.358424649491099e-14,25615.92598118364,6.662431944774473,0.0262698732363169,0.0,0.0,0.0,60.0,6.0,3.018230747
